date,y,trend,seasonal,cycle,noise,outliers,temp,promo
2019-02-19,27.066889758476037,20.813912122942998,3.6748747451433585,2.0744972491013653,0.5036056412883149,0.0,20.825069399760935,0.0
2019-02-20,28.055326831443164,20.814576022942997,4.644717609157259,2.0621036343340995,0.5339295650088077,0.0,20.72687630000298,0.0
2019-02-21,25.805643062474253,20.815240122942996,2.00170339279023,2.049146261023184,0.9395532857178445,0.0,22.01842184629529,0.0
2019-02-22,19.415770593951272,20.815904422942996,-2.135854622029949,2.035628671585102,-1.2999078785468785,0.0,22.201182677779556,0.0
2019-02-23,19.45860382425943,20.816568922943,-2.4919346100477537,2.021554561593835,-0.8875850502296478,0.0,21.19125451536933,0.0
2019-02-24,19.240279101726163,20.817233622942997,-2.687919727458787,2.0069277787705255,-0.8959625725285739,0.0,19.703133771415928,0.0
2019-02-25,18.710969502828917,20.817898522942997,-3.005586787554355,1.9917523219315487,-1.0930945544912727,0.0,21.986137736452694,0.0
2019-02-26,25.715819297274436,20.818563622942996,3.6748747451433568,1.9760323398952795,-0.7536514107071954,0.0,22.016100609226175,0.0
2019-02-27,28.84144060608478,20.819228922942997,4.6447176091572615,1.959772130347843,1.4177219436366768,0.0,21.89687826705202,0.0
2019-02-28,24.335956948808857,20.819894422942998,2.001703392790245,1.9429761386681725,-0.4286170055925589,0.0,22.510131044522318,0.0
2019-03-01,21.55242776316892,20.820560122942997,-2.135854622029943,1.925648956712686,0.9420733055431793,0.0,20.86667425505139,0.0
2019-03-02,18.678615819314256,20.821226022942998,-2.4919346100477595,1.9077953215599204,-1.5584709151409037,0.0,23.477115975154533,0.0
2019-03-03,19.014886359159654,20.821892122942998,-2.6879197274587994,1.8894201142154576,-1.0085061505400026,0.0,21.172108635323283,0.0
2019-03-04,19.471263558320906,20.822558422942997,-3.005586787554359,1.870528358277511,-0.21623643534524464,0.0,22.606511982914625,0.0
2019-03-05,26.936885993574947,20.823224922942998,3.674874745143356,1.8511252185635205,0.5876611069250719,0.0,20.722661924016226,0.0
2019-03-06,28.35280024133022,20.823891622943,4.644717609157264,1.8312159996981454,1.052975009531812,0.0,21.391639021860346,0.0
2019-03-07,25.97060738468891,20.824558522942997,2.0017033927902412,1.8108061446630308,1.3335393242926388,0.0,23.410141874598214,0.0
2019-03-08,20.611654130853143,20.825225622942998,-2.1358546220299583,1.7899012333087523,0.13238189663135236,0.0,22.047390644020407,0.0
2019-03-09,19.62371349081286,20.825892922942998,-2.4919346100477657,1.7685069808293399,-0.4787518029117112,0.0,22.984961989588907,0.0
2019-03-10,20.680441473965047,20.826560422942997,-2.687919727458794,1.746629236199801,0.7951715422810424,0.0,22.557334612708473,0.0
2019-03-11,19.643983959264276,20.827228122942998,-3.005586787554353,1.7242739805770697,0.09806864329855983,0.0,22.336366943833433,0.0
2019-03-12,24.776406279231985,20.827896022942998,3.674874745143354,1.7014473256648173,-1.427811814519186,0.0,23.561778090529554,0.0
2019-03-13,25.277032222231163,20.828564122942996,4.644717609157268,1.6781555120425742,-1.8744050219116772,0.0,22.329521403813644,0.0
2019-03-14,22.678208585526345,20.829232422942997,2.0017033927902546,1.654404907459617,-1.8071321376665237,0.0,21.140180613366365,0.0
2019-03-15,20.17313030660235,20.829900922942997,-2.135854622029957,1.6302020050940913,-0.151117999404781,0.0,21.965860056799865,0.0
2019-03-16,20.047530831392315,20.830569622942996,-2.4919346100477595,1.6055534217778378,0.10334239671923762,0.0,23.090831995696597,0.0
2019-03-17,20.559179807537273,20.831238522942996,-2.6879197274587763,1.5804658961874225,0.8353951158656284,0.0,23.005445556068413,0.0
2019-03-18,19.22408462544972,20.831907622942996,-3.0055867875543556,1.554946287001843,-0.15718249694076297,0.0,21.472272901050488,0.0
2019-03-19,26.155900885075642,20.832576922942998,3.6748747451432893,1.529001571027439,0.11944764596191616,0.0,22.181037359285497,0.0
2019-03-20,27.747810884837982,20.833246422943,4.644717609157279,1.5026388412905027,0.7672080114472036,0.0,22.327426562017568,0.0
2019-03-21,24.262619504731926,20.833916122943,2.0017033927902115,1.4758653050981116,-0.04886531609939265,0.0,22.530411056753874,0.0
2019-03-22,20.653165079732034,20.834586022942997,-2.135854622029962,1.4486882820677318,0.5057453967512661,0.0,21.749720891291634,0.0
2019-03-23,19.205520041495188,20.835256122942997,-2.4919346100477635,1.4211152021260962,-0.5589166735261424,0.0,22.373093647521156,0.0
2019-03-24,18.900081706001874,20.835926422942997,-2.6879197274587807,1.3931536034779468,-0.6410785929602895,0.0,22.31590715094427,0.0
2019-03-25,18.50039125065163,20.836596922943,-3.005586787554332,1.3648111305451587,-0.6954300152821942,0.0,23.536686568508358,0.0
2019-03-26,24.19485030142289,20.837267622942996,3.67487474514333,1.3360955318768337,-1.653387598540273,0.0,23.58507472413565,0.0
2019-03-27,26.688334103618516,20.837938522943,4.644717609157282,1.3070146580309248,-0.10133668651269023,0.0,22.83709488868056,0.0
2019-03-28,23.537542109323006,20.838609622942997,2.0017033927902474,1.2775764594279702,-0.5803473658382085,0.0,22.653720132480846,0.0
2019-03-29,19.73344457529212,20.839280922942997,-2.1358546220299663,1.2477889841775298,-0.21777070979844285,0.0,23.090539234496536,0.0
2019-03-30,20.031428562595554,20.839952422942996,-2.4919346100477715,1.217660375877911,0.4657503738224181,0.0,22.334223283280053,0.0
2019-03-31,20.03971426883742,20.840624122942998,-2.6879197274587683,1.18719887138979,0.6998110019634028,0.0,22.076534424183514,0.0
2019-04-01,20.037239310077048,20.841296022943,-3.0055867875543534,1.1564127985843382,1.0451172761040652,0.0,22.245971048698554,0.0
2019-04-02,25.946942045408623,20.841968122942998,3.674874745143372,1.1253105740664637,0.304788603255789,0.0,22.492075386712354,0.0
2019-04-03,26.21638111542561,20.842640422943,4.644717609157276,1.0939007008737964,-0.36487761754846115,0.0,22.068554229404086,0.0
2019-04-04,23.669581092323597,20.843312922942996,2.0017033927903016,1.06219176615204,-0.23762698956174338,0.0,23.126017892749157,0.0
2019-04-05,17.70283804484395,20.843985622943,-2.135854622029949,1.0301924388073354,-2.0354853948764315,0.0,23.574810263707235,0.0
2019-04-06,16.872261878794365,20.844658522942996,-2.4919346100477795,0.9979114671362703,-2.478373501237123,0.0,21.713658646284543,0.0
2019-04-07,16.61031561721599,20.845331622942997,-2.6879197274587705,0.9653576764341733,-2.5124539547024116,0.0,22.993374183006186,0.0
2019-04-08,16.62114266834832,20.846004922942996,-3.0055867875543845,0.9325399665823765,-2.1518154336226685,0.0,22.784893852592514,0.0
2019-04-09,25.02003466498428,20.846678422942997,3.6748747451433275,0.8994673096150689,-0.40098581271711536,0.0,23.219261742568758,0.0
2019-04-10,25.156523240615776,20.847352122942997,4.644717609157259,0.866148747266437,-1.2016952387509159,0.0,22.918561497464765,0.0
2019-04-11,22.766757771586356,20.848026022942996,2.001703392790276,0.8325933884987456,-0.9155650326456646,0.0,21.746541297913417,0.0
2019-04-12,20.639542437320806,20.848700122942997,-2.135854622029931,0.7988104070120311,1.1278865293957092,0.0,21.87767376062491,0.0
2019-04-13,19.16369989666897,20.849374422942997,-2.4919346100477835,0.7648090387361118,0.04145104503764391,0.0,22.886951276307837,0.0
2019-04-14,19.757451096542006,20.850048922942996,-2.687919727458773,0.7305985793055729,0.8647233217522071,0.0,23.659934268960328,0.0
2019-04-15,17.813554213596596,20.850723622942997,-3.0055867875543605,0.6961883815184333,-0.7277710033104756,0.0,21.036734508224544,0.0
2019-04-16,24.6604995279935,20.851398522942997,3.674874745143284,0.6615878527791843,-0.5273615928719647,0.0,23.053526836873758,0.0
2019-04-17,24.820127684331215,20.852073622942996,4.644717609157272,0.626806452526899,-1.3034700002959543,0.0,23.69519986842263,0.0
2019-04-18,22.535029967978318,20.852748922942997,2.001703392790233,0.5918536896491166,-0.9112760374040285,0.0,22.58534368754822,0.0
2019-04-19,19.87615286390966,20.853424422942997,-2.1358546220299357,0.5567391198822063,0.6018439431143934,0.0,23.109904532719526,0.0
2019-04-20,17.137956946668695,20.854100122943,-2.491934610047788,0.5214723431989268,-1.7456809094254435,0.0,22.066992708325323,0.0
2019-04-21,18.45423412297568,20.854776022942996,-2.6879197274587603,0.48606300118388374,-0.19868517369244154,0.0,22.49139968067587,0.0
2019-04-22,18.49430798299143,20.855452122942996,-3.0055867875543374,0.45052077439762683,0.19392187320514293,0.0,21.245358332476844,0.0
2019-04-23,24.34015484804714,20.856128422942998,3.674874745143325,0.4148553797300726,-0.6057036997692564,0.0,20.619576123628352,0.0
2019-04-24,23.97535108738986,20.856804922943,4.644717609157284,0.37907656774400433,-1.9052480124544253,0.0,23.200004089284057,0.0
2019-04-25,22.523228864631818,20.857481622943,2.0017033927902688,0.3431941200093719,-0.6791502711108203,0.0,21.606329835365194,0.0
2019-04-26,18.14894502347441,20.858158522942997,-2.1358546220299846,0.3072178464290989,-0.8805767238677009,0.0,21.976246732472404,0.0
2019-04-27,18.55340554896324,20.858835622942998,-2.491934610047751,0.2711575825571643,-0.08465304648917082,0.0,21.175683238137573,0.0
2019-04-28,18.39788513115019,20.859512922942997,-2.687919727458748,0.2350231869096512,-0.008731251243709024,0.0,21.098870656130373,0.0
2019-04-29,19.891981398179727,20.860190422943,-3.005586787554368,0.19882453826952792,1.8385532245215692,0.0,22.02764416580358,0.0
2019-04-30,25.158476719286906,20.860868122942996,3.6748747451433657,0.16257153298589247,0.46016231821464987,0.0,21.52079682572743,0.0
2019-05-01,24.639580525139394,20.861546022942996,4.6447176091572775,0.1262740822684053,-0.9929571892292847,0.0,22.342474430184044,0.0
2019-05-02,22.76285372971902,20.862224122942997,2.001703392790305,0.08994210947766484,-0.19101589549195033,0.0,22.335681284858246,0.0
2019-05-03,18.95722317669604,20.862902422942998,-2.135854622029967,0.053585547412259564,0.17658982837074977,0.0,22.161816741458978,0.0
2019-05-04,20.02256229136328,20.863580922942997,-2.4919346100477595,0.017214335593240142,1.6337016428748017,0.0,22.02545799074137,0.0
2019-05-05,19.771036902982686,20.864259622943,-2.68791972745875,-0.019161582453246406,1.613858589951686,0.0,23.024207022770018,0.0
2019-05-06,18.859764627476792,20.864938522942996,-3.005586787554399,-0.055532261914417444,1.0559451540026101,0.0,20.833328820113188,0.0
2019-05-07,26.55378099518019,20.865617622943,3.674874745143322,-0.09188775940966727,2.10517638650354,0.0,21.566885696828944,0.0
2019-05-08,24.85778943852142,20.866296922942997,4.644717609157272,-0.12821813570898807,-0.5250069578698624,0.0,22.438456267983,0.0
2019-05-09,21.758449311472848,20.866976422942997,2.001703392790262,-0.16451345845025614,-0.9457170458101548,0.0,22.463471418037987,0.0
2019-05-10,17.087188545117993,20.867656122942996,-2.1358546220299495,-0.20076380485463963,-1.4438491509404154,0.0,20.23205199078527,0.0
2019-05-11,17.113621214450543,20.868336022942998,-2.4919346100477635,-0.23695926443939094,-1.0258209340052993,0.0,21.035314487305023,0.0
2019-05-12,15.914489010465065,20.869016122943,-2.6879197274587883,-0.2730899417272691,-1.9935174432918747,0.0,22.285569207630132,0.0
2019-05-13,17.487980287956592,20.869696422942997,-3.005586787554356,-0.30914595895186314,-0.06698338848018504,0.0,21.517572186483594,0.0
2019-05-14,23.917784752272528,20.870376922943,3.6748747451432777,-0.3451174587580839,-0.2823494570556634,0.0,21.17754504543989,0.0
2019-05-15,23.330413603702905,20.871057622943,4.644717609157285,-0.38099460689705666,-1.8043670215003218,0.0,20.75562833204104,0.0
2019-05-16,20.567011568829702,20.871738522942998,2.0017033927902186,-0.4167675949147112,-1.8896627519888014,0.0,20.529419692125703,0.0
2019-05-17,17.888814181851934,20.872419622943,-2.135854622029954,-0.4524266428333147,-0.3953241762277961,0.0,20.971990559879956,0.0
2019-05-18,18.69892019365743,20.873100922942996,-2.4919346100477675,-0.4879620018252195,0.8057158825874198,0.0,20.442769580869836,0.0
2019-05-19,20.281025617086648,20.873782422943,-2.6879197274587754,-0.5233639568780956,2.6185268784805222,0.0,20.512186918260266,0.0
2019-05-20,21.708607093238385,20.874464122942996,-3.005586787554332,-0.5586228294509167,4.3983525873006375,0.0,20.509066240708158,0.0
2019-05-21,26.192203671153987,20.875146022942996,3.6748747451433186,-0.5937289801199813,2.2359118831876508,0.0,19.80205369091347,0.0
2019-05-22,24.648268836124483,20.875828122943,4.644717609157297,-0.6286728112142281,-0.24360408476158335,0.0,20.666954356777833,0.0
2019-05-23,19.665474189548465,20.876510422942996,2.0017033927902546,-0.6634447694391481,-2.5492948567456386,0.0,22.467833424624846,0.0
2019-05-24,17.33145319142169,20.877192922942996,-2.1358546220299037,-0.6980353484885581,-0.7118497610028443,0.0,18.608513205305815,0.0
2019-05-25,16.433883757243702,20.877875622942998,-2.4919346100477524,-0.7324350916435309,-1.2196221640080125,0.0,20.181486819058605,0.0
2019-05-26,16.4584944863166,20.878558522942996,-2.6879197274587883,-0.7666345943577674,-0.965509714809843,0.0,19.204840434904256,0.0
2019-05-27,15.982915123717103,20.879241622943,-3.0055867875544733,-0.8006245068287042,-1.0901152048427165,0.0,20.164204080355187,0.0
2019-05-28,23.122448530216722,20.879924922942998,3.674874745143317,-0.834395536553662,-0.5979556013159296,0.0,19.627424121896883,0.0
2019-05-29,25.644082606109375,20.880608422943,4.644717609157272,-0.8679384508703127,0.9866950248794183,0.0,20.086197918515385,0.0
2019-05-30,22.557035298766444,20.881292122942998,2.0017033927903363,-0.9012440794808062,0.5752838625139136,0.0,20.30232876953223,0.0
2019-05-31,17.859501566365328,20.881976022942997,-2.135854622029908,-0.9343033169588368,0.047683482411073924,0.0,19.399777279510012,0.0
2019-06-01,16.251689964871012,20.882660122942998,-2.49193461004776,-0.9671071252389714,-1.1719284227852538,0.0,20.034140958858167,0.0
2019-06-02,14.801121403872523,20.883344422942997,-2.6879197274587914,-0.9996465360875701,-2.394656755524112,0.0,17.134496192535266,0.0
2019-06-03,15.329412684189961,20.884028922942996,-3.00558678755445,-1.0319126535546113,-1.5171167976439754,0.0,20.16254349520234,0.0
2019-06-04,22.826995059181773,20.884713622942996,3.674874745143187,-1.0638966564057544,-0.6686966524986588,0.0,19.069325782904784,0.0
2019-06-05,26.200167071183685,20.885398522943,4.644717609157265,-1.0955898005339781,1.7656407396174016,0.0,19.509528232663815,0.0
2019-06-06,22.61687558992394,20.886083622942998,2.001703392790293,-1.1269834213501313,0.8560719955407794,0.0,17.548249678930745,0.0
2019-06-07,19.06542460065421,20.886768922943,-2.135854622029868,-1.1580689361517478,1.472579235892828,0.0,17.735386814472164,0.0
2019-06-08,17.22152372246287,20.887454422942998,-2.491934610047768,-1.1888378464694673,0.014841756037106357,0.0,18.39159830584079,0.0
2019-06-09,15.624190026129035,20.888140122942996,-2.6879197274587936,-1.2192817403904328,-1.3567486289647357,0.0,18.135091901781763,0.0
2019-06-10,14.98126321237742,20.888826022942997,-3.005586787554426,-1.249392294858029,-1.652583728153122,0.0,18.24811859203971,0.0
2019-06-11,21.790182124661545,20.889512122942996,3.674874745143228,-1.2791612779473152,-1.495043465477365,0.0,18.761321974582113,0.0
2019-06-12,26.07605828709423,20.890198422942998,4.644717609157297,-1.3085805511155566,1.8497228061094932,0.0,16.352722249123588,0.0
2019-06-13,21.35024068564182,20.890884922943,2.001703392790285,-1.337642071427218,-0.20470555866424667,0.0,18.41432311517009,0.0
2019-06-14,18.27175946799135,20.891571622942998,-2.1358546220299175,-1.3663378937528246,0.8823803608310978,0.0,17.511481855452956,0.0
2019-06-15,16.320249629486508,20.892258522942996,-2.4919346100477684,-1.3946601729410788,-0.6854141104676411,0.0,17.210677065288287,0.0
2019-06-16,17.579568050138878,20.892945622942996,-2.687919727458796,-1.4226011659636464,0.7971433206183242,0.0,16.064953214085815,0.0
2019-06-17,17.199443840625644,20.893632922943,-3.0055867875544022,-1.4501532340320233,0.7615509392690722,0.0,17.511762876525548,0.0
2019-06-18,23.216373116801186,20.894320422942997,3.6748747451432697,-1.477308844685906,0.12448679340082494,0.0,15.044891163022653,0.0
2019-06-19,24.038582970552383,20.895008122942997,4.644717609157291,-1.5040605738524877,0.0029178123045808524,0.0,17.361160570835867,0.0
2019-06-20,20.6151595830353,20.895696022942996,2.0017033927904007,-1.5304011078761306,-0.7518387248219666,0.0,15.514482655139973,0.0
2019-06-21,17.416453797170842,20.896384122942997,-2.135854622029922,-1.5563232455178402,0.212247541775606,0.0,16.61614944844259,0.0
2019-06-22,16.38498592728955,20.897072422942998,-2.491934610047777,-1.581819899924016,-0.4383319856816546,0.0,16.342797615942164,0.0
2019-06-23,15.018177672315307,20.897760922942997,-2.687919727458768,-1.6068841005639258,-1.5847794226049972,0.0,17.238086621343246,0.0
2019-06-24,14.157813860743678,20.898449622942998,-3.0055867875543782,-1.6315089951353796,-2.103539979509561,0.0,16.023469440147892,0.0
2019-06-25,22.275385530224842,20.899138522942998,3.6748747451433106,-1.6556878514380797,-0.6429398864233871,0.0,15.474674570704119,0.0
2019-06-26,25.42391016318879,20.899827622942997,4.644717609157285,-1.679414059214137,1.5587789903026452,0.0,15.487989900196599,0.0
2019-06-27,22.007041135508615,20.900516922942998,2.0017033927903576,-1.7026811319552502,0.8075019517305121,0.0,16.774600213541323,0.0
2019-06-28,17.2264357979029,20.901206422942998,-2.135854622029882,-1.7254827086760536,0.1865667056658399,0.0,16.048129409212418,0.0
2019-06-29,17.065475700051376,20.901896122942997,-2.49193461004774,-1.74781255565314,0.40332674280926023,0.0,15.173202233707816,0.0
2019-06-30,18.10823442744143,20.902586022942998,-2.687919727458806,-1.7696645681293124,1.6632327000865526,0.0,15.155020728064635,0.0
2019-07-01,17.02423952000904,20.903276122942998,-3.0055867875544644,-1.7910327719825485,0.9175829566030558,0.0,13.952805849348707,0.0
2019-07-02,22.661396709909496,20.903966422942997,3.6748747451433514,-1.811911325359276,-0.10553313281757537,0.0,15.379635335790741,0.0
2019-07-03,24.947098775270646,20.904656922942998,4.6447176091572775,-1.8322945202714724,1.230018763441842,0.0,13.523291458734125,0.0
2019-07-04,22.03995164118373,20.905347622942998,2.0017033927903145,-1.8521767841571726,0.9850774096075923,0.0,15.394889650851306,0.0
2019-07-05,19.05878157414758,20.906038522942996,-2.135854622029887,-1.8715526814039563,2.1601503546384277,0.0,14.758719409956768,0.0
2019-07-06,17.599157842720842,20.906729622942997,-2.4919346100477404,-1.8904169148349796,1.0747797446605631,0.0,16.427855220732795,0.0
2019-07-07,15.332509379712654,20.907420922942997,-2.6879197274588087,-1.9087643271571846,-0.9782274886143498,0.0,13.500799723152848,0.0
2019-07-08,14.011261658439064,20.908112422943,-3.005586787554441,-1.926589902371237,-1.9646740745782545,0.0,14.161576328629899,0.0
2019-07-09,23.752487593177996,20.908804122942996,3.6748747451432227,-1.9438887671428617,1.112697492234635,0.0,15.545358103764894,0.0
2019-07-10,26.020852015759758,20.909496022942996,4.644717609157271,-1.9606561921351573,2.4272945757946456,0.0,14.923126292612485,0.0
2019-07-11,21.699474657474582,20.910188122942998,2.0017033927902714,-1.9768875933015555,0.7644707350428676,0.0,13.276636783377086,0.0
2019-07-12,16.647570142484824,20.910880422943,-2.1358546220298913,-1.992578533139043,-0.13487712528923884,0.0,13.876717839190627,0.0
2019-07-13,18.03862367695674,20.911572922942998,-2.4919346100477484,-2.007724721901345,1.6267100859628367,0.0,13.563466799327573,0.0
2019-07-14,15.579605376747656,20.912265622942996,-2.6879197274587803,-2.0223220187716846,-0.6224184999648763,0.0,13.652181575566717,0.0
2019-07-15,14.593101830608598,20.912958522942997,-3.005586787554397,-2.036366432994852,-1.2779034717851507,0.0,12.732888327693768,0.0
2019-07-16,22.76733666829637,20.913651622942997,3.6748747451432635,-2.0498541249682316,0.22866442517834062,0.0,13.086098315994517,0.0
2019-07-17,23.13395100359158,20.914344922943,4.644717609157284,-2.0627814072915105,-0.3623301212171917,0.0,11.745380655931147,0.0
2019-07-18,20.69077487474352,20.915038422943,2.0017033927902634,-2.0751447457747805,-0.15082219521495868,0.0,12.998774819670407,0.0
2019-07-19,16.444648529119135,20.915732122942998,-2.13585462202994,-2.086940760404748,-0.24828821138917292,0.0,13.118171137143737,0.0
2019-07-20,16.615220633189598,20.916426022942996,-2.491934610047712,-2.098166226268793,0.2888954465631044,0.0,12.444361915696973,0.0
2019-07-21,17.85454464018363,20.917120122942997,-2.6879197274587474,-2.108818074436637,1.7341623191360158,0.0,11.203102960045555,0.0
2019-07-22,16.591171813180562,20.917814422942996,-3.0055867875545026,-2.118893392799347,0.7978375705914137,0.0,13.155557632484928,0.0
2019-07-23,23.52465888172577,20.918508922942998,3.6748747451433044,-2.128389426865485,1.059664640504952,0.0,12.526721529028375,0.0
2019-07-24,21.492785591602445,20.919203622942998,4.644717609157296,-2.137303580514154,-1.933832059983695,0.0,11.52547807600108,0.0
2019-07-25,19.946409512815475,20.919898522942997,2.0017033927903434,-2.1456334167047535,-0.8295589862131136,0.0,11.75385592089783,0.0
2019-07-26,15.329823937447806,20.920593622943,-2.1358546220299006,-2.153376658143243,-1.3015384053220471,0.0,10.650742264522798,0.0
2019-07-27,14.346572743374514,20.921288922943,-2.491934610047764,-2.1605311879047284,-1.9222503816159908,0.0,10.904824227252709,0.0
2019-07-28,14.288194270857542,20.921984422942998,-2.6879197274587856,-2.1670950500122106,-1.7787753746144597,0.0,11.169748203157857,0.0
